Store,Month,2014_Sales_avg_yeartoyear
720,6,-0.01
720,7,0
720,8,-0.07
720,9,0.09
720,10,-0.01
720,11,0
720,12,0.01
721,1,0.03
721,2,-0.03
721,3,-0.09
721,4,0.05
721,5,0.03
721,6,-0.02
721,7,0.03
721,8,-0.03
721,9,0.11
721,10,0.05
721,11,0.01
721,12,0.07
722,1,-0.02
722,2,0
722,3,-0.06
722,4,-0.02
722,5,0.02
722,6,-0.04
722,7,-0.02
722,8,0.01
722,9,0.08
722,10,0.03
722,11,0
722,12,0.02
723,1,0.39
723,2,0.17
723,3,0.1
723,4,0.24
723,5,0.22
723,6,0.19
723,7,0.15
723,8,0.09
723,9,0.25
723,10,0.12
723,11,0.12
723,12,0.19
724,1,0.04
724,2,0.04
724,3,-0.08
724,4,0.13
724,5,0.13
724,6,0.13
724,7,0.04
724,8,0.06
724,9,0.14
724,10,0.09
724,11,0.08
724,12,0.09
725,1,0.05
725,2,0
725,3,-0.08
725,4,0.05
725,5,0.03
725,6,-0.01
725,7,-0.02
725,8,-0.05
725,9,0.06
725,10,0.02
725,11,-0.02
725,12,0.04
726,1,0.04
726,2,0.06
726,3,-0.11
726,4,0.14
726,5,0.02
726,6,0.11
726,7,-0.06
726,8,-0.06
726,9,0.09
726,10,0.04
726,11,0.03
726,12,0.03
727,1,0.05
727,2,0.02
727,3,0
727,4,0.05
727,5,0.05
727,6,0.04
727,7,-0.01
727,8,-0.05
727,9,0.1
727,10,0.04
727,11,0.04
727,12,0.04
728,1,0.03
728,2,0.03
728,3,-0.01
728,4,0.04
728,5,0.11
728,6,0.06
728,7,0
728,8,0.01
728,9,0.09
728,10,0.05
728,11,0.02
728,12,0.02
729,1,0.1
729,2,0.1
729,3,-0.01
729,4,0.1
729,5,0.08
729,6,0.11
729,7,-0.04
729,8,0.02
729,9,0.13
729,10,0.06
729,11,0.07
729,12,0.08
730,1,-0.23
730,2,-0.24
730,3,-0.29
730,4,-0.19
730,5,-0.22
730,6,-0.23
730,7,-0.21
730,8,-0.26
730,9,-0.11
730,10,0.04
730,11,0.05
730,12,0.03
731,1,-0.03
731,2,0.01
731,3,-0.07
731,4,-0.02
731,5,-0.02
731,6,0.04
731,7,-0.09
731,8,-0.07
731,9,0.11
731,10,0
731,11,0.05
731,12,-0.03
732,1,0.1
732,2,0.11
732,3,-0.1
732,4,0.29
732,5,0.04
732,6,0.12
732,7,-0.06
732,8,0.1
732,9,0.13
732,10,0.04
732,11,0
732,12,-0.03
733,1,0.09
733,2,0.03
733,3,-0.02
733,4,0.07
733,5,0.05
733,6,0.07
733,7,0.06
733,8,0.17
733,9,0.08
733,10,-0.02
733,11,0.02
733,12,-0.02
734,1,-0.19
734,2,-0.17
734,3,-0.24
734,4,-0.05
734,5,0.02
734,6,0.09
734,7,-0.09
734,8,0
734,9,0.02
734,10,0.01
734,11,0.01
734,12,-0.04
735,1,0.07
735,2,-0.02
735,3,-0.11
735,4,0.15
735,5,-0.04
735,6,-0.05
735,7,0.04
735,8,-0.02
735,9,0.16
735,10,0.07
735,11,0.07
735,12,0.04
736,1,-0.03
736,2,0.03
736,3,-0.11
736,4,0.04
736,5,0.05
736,6,0.02
736,7,-1
736,8,-1
736,9,-1
736,10,-1
736,11,-1
736,12,-1
737,1,0.1
737,2,0.09
737,3,0.06
737,4,0.06
737,5,0.1
737,6,0.12
737,7,-0.02
737,8,-0.04
737,9,0.09
737,10,0.01
737,11,0.11
737,12,-0.01
738,1,0.11
738,2,0.07
738,3,-0.02
738,4,0.05
738,5,0.01
738,6,0.02
738,7,-0.05
738,8,0.03
738,9,0.08
738,10,0.03
738,11,0.03
738,12,0.06
739,1,0.16
739,2,0.18
739,3,0.08
739,4,0.14
739,5,0.15
739,6,0.15
739,7,-1
739,8,-1
739,9,-1
739,10,-1
739,11,-1
739,12,-1
740,1,0.1
740,2,0.09
740,3,0.02
740,4,0.07
740,5,0.07
740,6,0.06
740,7,-0.02
740,8,0.01
740,9,0.11
740,10,0.08
740,11,0.11
740,12,0.06
741,1,0.27
741,2,0.2
741,3,0.11
741,4,0.14
741,5,0.15
741,6,0.14
741,7,0.12
741,8,-0.02
741,9,0.2
741,10,0.17
741,11,0.13
741,12,0.07
742,1,0.08
742,2,0.07
742,3,0.01
742,4,0.09
742,5,0.12
742,6,0.08
742,7,-0.05
742,8,0
742,9,0.08
742,10,0.05
742,11,0.1
742,12,0.04
743,1,0.03
743,2,0.05
743,3,-0.02
743,4,0.09
743,5,0.05
743,6,0.14
743,7,0.04
743,8,0
743,9,0.17
743,10,0.09
743,11,0.1
743,12,0
744,1,-0.03
744,2,0.02
744,3,0.01
744,4,0.02
744,5,0.02
744,6,-0.04
744,7,-1
744,8,-1
744,9,-1
744,10,-1
744,11,-1
744,12,-1
745,1,0.01
745,2,0.04
745,3,-0.06
745,4,0.01
745,5,-0.01
745,6,0.12
745,7,-0.05
745,8,-0.08
745,9,0.14
745,10,0.04
745,11,0.07
745,12,0
746,1,0.16
746,2,0.12
746,3,0.04
746,4,0.16
746,5,0.18
746,6,0.15
746,7,0.15
746,8,0.09
746,9,0.38
746,10,0.24
746,11,0.2
746,12,0.19
747,1,0.02
747,2,0.05
747,3,-0.12
747,4,0.13
747,5,0.08
747,6,0.08
747,7,0.01
747,8,0
747,9,0.13
747,10,0.04
747,11,0.02
747,12,0.06
748,1,0.06
748,2,0.06
748,3,-0.01
748,4,0.05
748,5,0.06
748,6,0.08
748,7,0.01
748,8,0
748,9,0.19
748,10,0
748,11,0.07
748,12,0.01
749,1,0.06
749,2,0.06
749,3,-0.05
749,4,0.06
749,5,0.06
749,6,0.05
749,7,-0.04
749,8,-0.05
749,9,0.11
749,10,-0.09
749,11,-0.12
749,12,-0.16
750,1,0.07
750,2,0.09
750,3,0.03
750,4,0.1
750,5,0.12
750,6,0.15
750,7,-1
750,8,-1
750,9,-1
750,10,-1
750,11,-1
750,12,-1
751,1,0.07
751,2,0.07
751,3,0.01
751,4,-0.04
751,5,-0.01
751,6,-0.08
751,7,-0.12
751,8,-0.11
751,9,0.02
751,10,-0.1
751,11,-0.13
751,12,-0.04
752,1,-0.16
752,2,-0.21
752,3,-0.12
752,4,0.14
752,5,0.07
752,6,0.07
752,7,-0.03
752,8,-0.06
752,9,0.14
752,10,0.04
752,11,0.11
752,12,0.02
753,1,-0.03
753,2,0
753,3,-0.11
753,4,-0.03
753,5,-0.06
753,6,-0.04
753,7,-0.15
753,8,-0.07
753,9,-0.02
753,10,-0.05
753,11,-0.06
753,12,0.03
754,1,-0.03
754,2,-0.17
754,3,-0.32
754,4,-0.08
754,5,-0.1
754,6,-0.07
754,7,-0.15
754,8,-0.15
754,9,-0.1
754,10,-0.14
754,11,-0.13
754,12,-0.16
755,1,0.08
755,2,0.07
755,3,-0.09
755,4,0.1
755,5,0.05
755,6,0.09
755,7,0.02
755,8,-0.03
755,9,0.11
755,10,0.07
755,11,0.06
755,12,0.07
756,1,0.08
756,2,0.08
756,3,-0.02
756,4,0.08
756,5,0.1
756,6,0.07
756,7,0.02
756,8,0.07
756,9,0.11
756,10,0.01
756,11,0.04
756,12,0.01
757,1,0
757,2,0.16
757,3,0.12
757,4,0.21
757,5,0.25
757,6,0.12
757,7,0.09
757,8,0.07
757,9,0.17
757,10,0.17
757,11,0.14
757,12,0.16
758,1,0.01
758,2,0.12
758,3,-0.07
758,4,0.05
758,5,0.1
758,6,0.02
758,7,-0.01
758,8,-0.03
758,9,0.1
758,10,0.02
758,11,0.04
758,12,0.01
759,1,0.12
759,2,0.11
759,3,-0.01
759,4,0.09
759,5,0.11
759,6,0.09
759,7,-0.02
759,8,-0.03
759,9,0.14
759,10,0.05
759,11,0.11
759,12,0.03
760,1,-0.2
760,2,0.01
760,3,-0.01
760,4,0.06
760,5,0.05
760,6,0.01
760,7,0.07
760,8,-0.03
760,9,0.09
760,10,0.05
760,11,0.02
760,12,0.04
761,1,-0.05
761,2,-0.03
761,3,-0.04
761,4,-0.02
761,5,-0.01
761,6,0.02
761,7,0.06
761,8,-0.03
761,9,0.09
761,10,0.06
761,11,0.07
761,12,0.02
762,1,0.15
762,2,0.17
762,3,0
762,4,0.12
762,5,0.1
762,6,0.09
762,7,0.06
762,8,0.19
762,9,0.27
762,10,0.29
762,11,0.29
762,12,0.27
763,1,0.06
763,2,0
763,3,-0.08
763,4,0.14
763,5,0.06
763,6,0.04
763,7,0.02
763,8,-0.01
763,9,0.13
763,10,0.07
763,11,0
763,12,0.05
764,1,0.67
764,2,0.78
764,3,1.3
764,4,-0.03
764,5,0.1
764,6,0.1
764,7,0.06
764,8,0
764,9,0.16
764,10,0.11
764,11,0.13
764,12,0.09
765,1,0.02
765,2,0.1
765,3,-0.03
765,4,0.1
765,5,0.06
765,6,0.07
765,7,-0.01
765,8,-0.02
765,9,0.1
765,10,0.06
765,11,0.06
765,12,0.07
766,1,0.1
766,2,0.16
766,3,0
766,4,0.14
766,5,0.16
766,6,0.11
766,7,-1
766,8,-1
766,9,-1
766,10,-1
766,11,-1
766,12,-1
767,1,0.04
767,2,0.03
767,3,-0.08
767,4,0.06
767,5,0.04
767,6,0.04
767,7,-0.01
767,8,-0.07
767,9,0.09
767,10,0.03
767,11,-0.01
767,12,0.03
768,1,0.08
768,2,0.06
768,3,-0.02
768,4,0.08
768,5,0.06
768,6,0.06
768,7,-0.02
768,8,-0.05
768,9,0.15
768,10,0.05
768,11,0.03
768,12,0.04
769,1,0.22
769,2,0.19
769,3,0.15
769,4,0.22
769,5,0.18
769,6,0.15
769,7,0.17
769,8,0.15
769,9,0.11
769,10,0.09
769,11,0.12
769,12,0.11
770,1,0.03
770,2,0
770,3,-0.07
770,4,0.03
770,5,0.02
770,6,0.05
770,7,-0.06
770,8,0
770,9,0.07
770,10,0.02
770,11,0.05
770,12,0.02
771,1,0.05
771,2,0.05
771,3,0
771,4,0.06
771,5,0.07
771,6,0.1
771,7,-1
771,8,-1
771,9,-1
771,10,-1
771,11,-1
771,12,-1
772,1,0.27
772,2,0.33
772,3,0.1
772,4,0.28
772,5,0.27
772,6,0.19
772,7,0.24
772,8,0.09
772,9,0.26
772,10,0.22
772,11,0.16
772,12,0.15
773,1,-0.23
773,2,-0.21
773,3,-0.21
773,4,-0.18
773,5,-0.11
773,6,-0.18
773,7,-0.13
773,8,-0.13
773,9,0.07
773,10,0.02
773,11,0
773,12,0.03
774,1,0
774,2,-0.01
774,3,-0.07
774,4,0.03
774,5,0.01
774,6,0
774,7,-0.01
774,8,-0.1
774,9,0.08
774,10,0.05
774,11,0.02
774,12,0.05
775,1,0.1
775,2,0.12
775,3,0.06
775,4,0.14
775,5,0.17
775,6,0.14
775,7,-1
775,8,-1
775,9,-1
775,10,-1
775,11,-1
775,12,-1
776,1,-0.03
776,2,0.05
776,3,-0.09
776,4,0.01
776,5,0.04
776,6,0.13
776,7,0.06
776,8,0.05
776,9,0.22
776,10,0.07
776,11,0.11
776,12,0.04
777,1,0.3
777,2,0.31
777,3,0.08
777,4,0.26
777,5,0.22
777,6,0.21
777,7,0.11
777,8,0.23
777,9,0.26
777,10,0.19
777,11,0.17
777,12,0.14
778,1,-0.06
778,2,-0.01
778,3,-0.11
778,4,-0.02
778,5,0.01
778,6,-0.05
778,7,-1
778,8,-1
778,9,-1
778,10,-1
778,11,-1
778,12,-1
779,1,0
779,2,0.06
779,3,-0.05
779,4,0.12
779,5,0.06
779,6,0.15
779,7,0.05
779,8,-0.03
779,9,0.12
779,10,0.04
779,11,0.07
779,12,0.04
780,1,-0.02
780,2,0.01
780,3,-0.09
780,4,0.09
780,5,0.04
780,6,0.06
780,7,-0.03
780,8,-0.06
780,9,0.14
780,10,0.08
780,11,0.06
780,12,0.02
781,1,0.06
781,2,0.11
781,3,0.02
781,4,0.1
781,5,0.06
781,6,0.08
781,7,-0.07
781,8,-0.05
781,9,0.04
781,10,0.03
781,11,0.07
781,12,0
782,1,0.2
782,2,0.22
782,3,0.07
782,4,0.2
782,5,0.26
782,6,0.14
782,7,0.06
782,8,0.01
782,9,0.19
782,10,0.14
782,11,0.07
782,12,0.07
783,1,0.06
783,2,0.02
783,3,-0.08
783,4,0.1
783,5,0.04
783,6,0.08
783,7,0.02
783,8,-0.04
783,9,0.09
783,10,0.04
783,11,0.04
783,12,0.07
784,1,0.13
784,2,0.14
784,3,0.19
784,4,0.2
784,5,0.21
784,6,0.24
784,7,0.03
784,8,0.05
784,9,0.27
784,10,-0.07
784,11,-0.09
784,12,-0.12
785,1,0.33
785,2,0.34
785,3,0.17
785,4,0.3
785,5,0.17
785,6,0.29
785,7,0.2
785,8,0.15
785,9,0.23
785,10,0.19
785,11,0.16
785,12,0.2
786,1,0.08
786,2,0.02
786,3,-0.01
786,4,0.04
786,5,0.04
786,6,0.07
786,7,0
786,8,0.11
786,9,-0.02
786,10,0
786,11,-0.01
786,12,-0.01
787,1,0.04
787,2,0.04
787,3,-0.07
787,4,0.13
787,5,0.03
787,6,0.07
787,7,0
787,8,0.01
787,9,0.12
787,10,0.07
787,11,0.05
787,12,0.07
788,1,0.01
788,2,0.03
788,3,0.01
788,4,0.07
788,5,0.06
788,6,0.05
788,7,0.06
788,8,-0.04
788,9,0.09
788,10,0.01
788,11,-0.01
788,12,0.03
789,1,0.14
789,2,0.15
789,3,0.08
789,4,0.14
789,5,0.13
789,6,0.05
789,7,0.04
789,8,0.06
789,9,0.14
789,10,0.13
789,11,0.11
789,12,0.2
790,1,0.03
790,2,0.04
790,3,-0.02
790,4,0.06
790,5,0.04
790,6,0.03
790,7,-0.04
790,8,-0.06
790,9,0.1
790,10,0.04
790,11,0.03
790,12,0.01
791,1,0.18
791,2,0.18
791,3,0.12
791,4,0.17
791,5,0.14
791,6,0.14
791,7,-0.05
791,8,0.08
791,9,0.21
791,10,0.18
791,11,0.18
791,12,0.14
792,1,-0.03
792,2,0.02
792,3,-0.12
792,4,0
792,5,-0.04
792,6,0.05
792,7,-0.08
792,8,-0.06
792,9,0.1
792,10,0
792,11,0.04
792,12,-0.01
793,1,0.09
793,2,0.07
793,3,-0.02
793,4,0.07
793,5,0.01
793,6,0.05
793,7,-0.07
793,8,-0.05
793,9,0.1
793,10,0.07
793,11,0.14
793,12,0
794,1,0.04
794,2,0.04
794,3,-0.01
794,4,0.07
794,5,0.06
794,6,0.11
794,7,0.06
794,8,-0.04
794,9,0.13
794,10,0.07
794,11,0.1
794,12,0.17
795,1,0
795,2,0
795,3,-0.12
795,4,0.05
795,5,0.01
795,6,0.06
795,7,-0.09
795,8,-0.02
795,9,0.09
795,10,0.09
795,11,0.09
795,12,0.01
796,1,0.12
796,2,0.07
796,3,-0.01
796,4,0.09
796,5,0.11
796,6,0.13
796,7,0
796,8,0.03
796,9,0.16
796,10,0.08
796,11,0.1
796,12,0.07
797,1,-0.01
797,2,0.1
797,3,0.14
797,4,0.28
797,5,0.3
797,6,0.33
797,7,-1
797,8,-1
797,9,-1
797,10,-1
797,11,-1
797,12,-1
798,1,-0.01
798,2,0.02
798,3,-0.07
798,4,0.06
798,5,-0.01
798,6,0.09
798,7,-0.02
798,8,-0.06
798,9,0.07
798,10,0.03
798,11,0.06
798,12,0.03
799,1,0.17
799,2,0.15
799,3,0.07
799,4,0.18
799,5,0.16
799,6,0.11
799,7,-0.03
799,8,-0.01
799,9,0.03
799,10,0
799,11,-0.01
799,12,0.03
800,1,0.03
800,2,0.05
800,3,-0.05
800,4,0.06
800,5,0.06
800,6,0.07
800,7,-0.17
800,8,-0.24
800,9,-0.1
800,10,-0.19
800,11,-0.17
800,12,-0.16
801,1,0.01
801,2,-0.01
801,3,-0.05
801,4,0.1
801,5,0.01
801,6,0.1
801,7,-0.01
801,8,0.03
801,9,0.14
801,10,0.13
801,11,0.09
801,12,0.09
802,1,0.03
802,2,-0.01
802,3,-0.05
802,4,0.05
802,5,0.02
802,6,0.02
802,7,-0.02
802,8,-0.08
802,9,0.07
802,10,0.01
802,11,0.02
802,12,0.01
803,1,-0.06
803,2,-0.15
803,3,-0.22
803,4,-0.09
803,5,-0.12
803,6,-0.14
803,7,-0.17
803,8,-0.1
803,9,-0.14
803,10,-0.09
803,11,-0.03
803,12,-0.02
804,1,0.13
804,2,0.15
804,3,-0.04
804,4,0.03
804,5,0.1
804,6,0.02
804,7,-1
804,8,-1
804,9,-1
804,10,-1
804,11,-1
804,12,-1
805,1,-0.27
805,2,-0.25
805,3,-0.24
805,4,-0.17
805,5,-0.17
805,6,-0.16
805,7,-1
805,8,-1
805,9,-1
805,10,-1
805,11,-1
805,12,-1
806,1,0.02
806,2,0.06
806,3,-0.06
806,4,0.02
806,5,0.07
806,6,0.06
806,7,-1
806,8,-1
806,9,-1
806,10,-1
806,11,-1
806,12,-1
807,1,0.04
807,2,0.05
807,3,0
807,4,0.06
807,5,0.09
807,6,0.02
807,7,0.03
807,8,-0.03
807,9,0.1
807,10,0.07
807,11,0.02
807,12,0.01
808,1,0
808,2,0.07
808,3,-0.05
808,4,0.05
808,5,0.05
808,6,0.1
808,7,0
808,8,-0.04
808,9,0.15
808,10,0.04
808,11,0.08
808,12,0.05
809,1,0.01
809,2,0.02
809,3,-0.07
809,4,0.04
809,5,0.03
809,6,0.06
809,7,-0.09
809,8,-0.04
809,9,0.11
809,10,-0.02
809,11,0.04
809,12,-0.01
810,1,0.02
810,2,0.02
810,3,-0.09
810,4,0.07
810,5,0.03
810,6,-0.01
810,7,-0.04
810,8,-0.1
810,9,0.1
810,10,0.02
810,11,0
810,12,0
811,1,0.01
811,2,0.01
811,3,-0.05
811,4,0.01
811,5,0.04
811,6,0.01
811,7,0.02
811,8,-0.06
811,9,0.05
811,10,0.1
811,11,0.03
811,12,0.06
812,1,-0.01
812,2,-0.01
812,3,-0.04
812,4,0.04
812,5,0.01
812,6,0.1
812,7,-0.06
812,8,-0.07
812,9,0.06
812,10,0.01
812,11,0.01
812,12,0.02
813,1,0
813,2,0.06
813,3,0.04
813,4,-0.04
813,5,0.08
813,6,0
813,7,-0.05
813,8,-0.02
813,9,0.06
813,10,0.06
813,11,0.05
813,12,0.04
814,1,0.06
814,2,0.06
814,3,-0.08
814,4,0.09
814,5,0.01
814,6,0.1
814,7,-0.01
814,8,-0.07
814,9,0.09
814,10,0.04
814,11,0.05
814,12,0
815,1,0.02
815,2,0.1
815,3,0.02
815,4,0.05
815,5,-0.23
815,6,-0.31
815,7,-1
815,8,-1
815,9,-1
815,10,-1
815,11,-1
815,12,-1
816,1,-0.16
816,2,-0.18
816,3,-0.24
816,4,-0.17
816,5,-0.16
816,6,-0.05
816,7,-0.01
816,8,0.06
816,9,0.11
816,10,0
816,11,0
816,12,0.02
817,1,-0.15
817,2,-0.1
817,3,-0.13
817,4,-0.1
817,5,-0.13
817,6,-0.1
817,7,-0.06
817,8,-0.14
817,9,0.03
817,10,-0.02
817,11,-0.04
817,12,0.01
818,1,0.2
818,2,0.17
818,3,0.12
818,4,0.15
818,5,0.19
818,6,0.17
818,7,0.04
818,8,0.03
818,9,0.09
818,10,0.11
818,11,0.15
818,12,0.06
819,1,0.03
819,2,0.02
819,3,-0.03
819,4,0.08
819,5,0.06
819,6,0.06
819,7,0.09
819,8,0.01
819,9,0.17
819,10,0.09
819,11,-0.05
819,12,-0.03
820,1,-0.01
820,2,0.06
820,3,0
820,4,0.05
820,5,0.1
820,6,0.01
820,7,-1
820,8,-1
820,9,-1
820,10,-1
820,11,-1
820,12,-1
821,1,-0.02
821,2,0.01
821,3,-0.06
821,4,-0.05
821,5,-0.02
821,6,0.03
821,7,-0.05
821,8,-0.08
821,9,0.13
821,10,0.03
821,11,0.05
821,12,0.04
822,1,0.06
822,2,0.03
822,3,-0.09
822,4,0.06
822,5,-0.01
822,6,-0.01
822,7,-0.08
822,8,-0.03
822,9,0.04
822,10,0.05
822,11,0
822,12,-0.01
823,1,0.09
823,2,0.09
823,3,-0.04
823,4,0.15
823,5,0.09
823,6,0.09
823,7,0.15
823,8,0.02
823,9,0.16
823,10,0.11
823,11,0.07
823,12,0.08
824,1,0.37
824,2,0.42
824,3,0.3
824,4,0.45
824,5,0.38
824,6,0.49
824,7,0.45
824,8,0.19
824,9,0.08
824,10,0.03
824,11,0.02
824,12,0
825,1,-0.07
825,2,-0.04
825,3,-0.1
825,4,-0.08
825,5,-0.04
825,6,-0.08
825,7,-1
825,8,-1
825,9,-1
825,10,-1
825,11,-1
825,12,-1
826,1,0.07
826,2,0.05
826,3,-0.05
826,4,0.05
826,5,0.06
826,6,0.05
826,7,-0.03
826,8,-0.03
826,9,0.1
826,10,0.07
826,11,0.04
826,12,0.04
827,1,0.12
827,2,0.2
827,3,0.07
827,4,0.3
827,5,0.27
827,6,0.36
827,7,0.15
827,8,0.11
827,9,0.19
827,10,0.09
827,11,0.05
827,12,0.11
828,1,0.09
828,2,0.09
828,3,-0.02
828,4,0.14
828,5,0.06
828,6,0.13
828,7,0
828,8,-0.1
828,9,0.12
828,10,0.06
828,11,0.04
828,12,0.01
829,1,0.08
829,2,0.09
829,3,-0.05
829,4,0.01
829,5,0.05
829,6,-0.02
829,7,-0.06
829,8,-0.07
829,9,0
829,10,-0.03
829,11,0.02
829,12,-0.02
830,1,0.09
830,2,0.1
830,3,0
830,4,0.14
830,5,0.08
830,6,0.17
830,7,0
830,8,0.03
830,9,0.18
830,10,0.07
830,11,0.08
830,12,0.07
831,1,0.06
831,2,0.1
831,3,-0.02
831,4,0.06
831,5,0.08
831,6,0.05
831,7,-0.04
831,8,0.06
831,9,0.04
831,10,0.05
831,11,0.09
831,12,0.01
832,1,-0.01
832,2,-0.05
832,3,-0.11
832,4,-0.01
832,5,0.01
832,6,-0.02
832,7,-0.07
832,8,-0.03
832,9,0.05
832,10,0.06
832,11,0.02
832,12,0
833,1,-0.01
833,2,0.04
833,3,-0.09
833,4,0.07
833,5,0.14
833,6,0.16
833,7,0.02
833,8,-0.11
833,9,0.09
833,10,-0.03
833,11,-0.01
833,12,-0.04
834,1,-0.06
834,2,-0.04
834,3,-0.09
834,4,-0.04
834,5,-0.04
834,6,0
834,7,-0.03
834,8,-0.09
834,9,0.06
834,10,0
834,11,0.04
834,12,0.05
835,1,0.01
835,2,0
835,3,0
835,4,0.09
835,5,0.13
835,6,0.1
835,7,0
835,8,0.11
835,9,-0.2
835,10,0.09
835,11,0.13
835,12,0.08
836,1,0.01
836,2,0.01
836,3,-0.01
836,4,0.03
836,5,0.02
836,6,0.08
836,7,0.01
836,8,-0.05
836,9,0.1
836,10,0.05
836,11,0.06
836,12,0.04
837,1,0.04
837,2,-0.06
837,3,0.8
837,4,0.79
837,5,0.75
837,6,0.67
837,7,0.73
837,8,0.55
837,9,0.8
837,10,0.84
837,11,0.82
837,12,0.86
838,1,0.12
838,2,0.08
838,3,0.08
838,4,0.14
838,5,0.14
838,6,0.16
838,7,0.08
838,8,0.06
838,9,0.2
838,10,0.13
838,11,0.12
838,12,0.08
839,1,-0.02
839,2,-0.03
839,3,-0.06
839,4,0.03
839,5,0
839,6,0.03
839,7,-0.01
839,8,-0.04
839,9,0.1
839,10,0.05
839,11,0.08
839,12,0.04
840,1,0.01
840,2,0.04
840,3,0
840,4,-0.04
840,5,-0.03
840,6,-0.03
840,7,-0.02
840,8,-0.05
840,9,0.04
840,10,0.02
840,11,-0.03
840,12,-0.01
841,1,-0.04
841,2,0.04
841,3,-0.08
841,4,0.02
841,5,-0.01
841,6,0.02
841,7,-0.12
841,8,-0.12
841,9,0.03
841,10,-0.01
841,11,0.03
841,12,-0.03
842,1,0.08
842,2,0.1
842,3,-0.02
842,4,0.12
842,5,0.09
842,6,0.12
842,7,-1
842,8,-1
842,9,-1
842,10,-1
842,11,-1
842,12,-1
843,1,-0.11
843,2,-0.09
843,3,-0.19
843,4,-0.04
843,5,-0.07
843,6,-0.06
843,7,0.03
843,8,-0.13
843,9,-0.07
843,10,-0.29
843,11,-0.02
843,12,-0.05
844,1,0.09
844,2,0.02
844,3,0
844,4,0.02
844,5,0.04
844,6,0.07
844,7,-0.1
844,8,-0.04
844,9,0.08
844,10,0.02
844,11,0.03
844,12,-0.08
845,1,0.15
845,2,0.13
845,3,0.03
845,4,0.03
845,5,0.11
845,6,0.03
845,7,-0.04
845,8,-0.02
845,9,0.11
845,10,0.01
845,11,0.07
845,12,0.03
846,1,0.04
846,2,-0.01
846,3,-0.02
846,4,0.05
846,5,0.07
846,6,0.11
846,7,0
846,8,0.13
846,9,0.2
846,10,0.03
846,11,0.08
846,12,0.04
847,1,0.1
847,2,0.07
847,3,-0.11
847,4,0.07
847,5,0.09
847,6,0.05
847,7,0.02
847,8,0.06
847,9,0.09
847,10,-0.06
847,11,-0.05
847,12,-0.06
848,1,0.12
848,2,0.14
848,3,0.02
848,4,0.11
848,5,0.16
848,6,0.1
848,7,0.06
848,8,0.49
848,9,-0.24
848,10,0.1
848,11,0.12
848,12,0.06
849,1,0.1
849,2,0.09
849,3,-0.05
849,4,0.05
849,5,0.08
849,6,0.02
849,7,0.06
849,8,0.05
849,9,0.17
849,10,0.12
849,11,0.04
849,12,0.06
850,1,0.15
850,2,0.1
850,3,-0.16
850,4,0.21
850,5,0.13
850,6,0.16
850,7,0.06
850,8,0.02
850,9,0.16
850,10,0.03
850,11,0.03
850,12,-0.01
851,1,0.19
851,2,0.25
851,3,0.14
851,4,0.33
851,5,0.31
851,6,0.26
851,7,-1
851,8,-1
851,9,-1
851,10,-1
851,11,-1
851,12,-1
852,1,0
852,2,0.01
852,3,-0.13
852,4,0.01
852,5,0.02
852,6,0.03
852,7,-0.04
852,8,-0.08
852,9,0.08
852,10,0
852,11,0
852,12,-0.03
853,1,0.03
853,2,0.07
853,3,-0.02
853,4,0.09
853,5,0.09
853,6,0.07
853,7,-0.02
853,8,-0.02
853,9,0.1
853,10,0.06
853,11,0.06
853,12,0
854,1,-0.03
854,2,0.01
854,3,-0.13
854,4,-0.01
854,5,-0.03
854,6,0.02
854,7,-0.07
854,8,-0.09
854,9,0
854,10,-0.01
854,11,-0.03
854,12,-0.03
855,1,0.03
855,2,0.09
855,3,-0.01
855,4,0.06
855,5,0.1
855,6,0.06
855,7,-0.03
855,8,0.01
855,9,0.13
855,10,0.06
855,11,0.1
855,12,0.04
856,1,-0.04
856,2,-0.03
856,3,-0.1
856,4,-0.06
856,5,-0.07
856,6,-0.03
856,7,-0.1
856,8,-0.16
856,9,0.04
856,10,0.04
856,11,0.02
856,12,0
857,1,0.06
857,2,0.06
857,3,-0.06
857,4,0.06
857,5,0.15
857,6,0.11
857,7,0.13
857,8,0.19
857,9,0.21
857,10,0.17
857,11,0.14
857,12,0.15
858,1,0.02
858,2,0.04
858,3,-0.02
858,4,0.01
858,5,0.04
858,6,0
858,7,-1
858,8,-1
858,9,-1
858,10,-1
858,11,-1
858,12,-1
859,1,0.05
859,2,0.04
859,3,0.01
859,4,0.06
859,5,0.11
859,6,0.09
859,7,-1
859,8,-1
859,9,-1
859,10,-1
859,11,-1
859,12,-1
860,1,0.12
860,2,0.11
860,3,-0.02
860,4,0.13
860,5,0.13
860,6,0.12
860,7,0.1
860,8,0.05
860,9,0.27
860,10,0.18
860,11,0.18
860,12,0.16
861,1,0.79
861,2,0.91
861,3,0.47
861,4,0.1
861,5,0.21
861,6,0.15
861,7,0.09
861,8,0.06
861,9,0.14
861,10,0.14
861,11,0.17
861,12,0.09
862,1,-0.02
862,2,-0.04
862,3,-0.11
862,4,-0.02
862,5,-0.04
862,6,-0.03
862,7,-0.07
862,8,-0.07
862,9,0.06
862,10,-0.01
862,11,-0.02
862,12,-0.01
863,1,0.02
863,2,0.05
863,3,-0.05
863,4,0.07
863,5,0.01
863,6,0.02
863,7,-0.04
863,8,0
863,9,0.07
863,10,0.04
863,11,0.02
863,12,0.03
864,1,-0.07
